Language;Group;Speaker;Grapheme;Task;File;Word;Plosion_index;VOT;Length;Gender;Burst;Error
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_belÃ©n_1;belÃ©n;15.84116649;0.062358277;0.067346939;F;True;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_berenjena_1;berenjena;7.8182518;0.041290789;0.050544218;F;True;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_berza_1;berza;12.79941619;0.04768049;0.058607269;F;True;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_bicho_0;bicho;6.579151342;0.066122449;0.071111111;F;False;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_bigote_1;bigote;8.689415706;0.043809524;0.048798186;F;True;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_bizcocho_0;bizcocho;8.342856329;0.034938214;0.047719562;F;False;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_boda_1;boda;8.753108597;0.067142857;0.072131519;F;True;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_bodega_1;bodega;9.556443451;0.054353741;0.059342404;F;True;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_bolsillo_1;bolsillo;5.28209629;0.0258926;0.037612551;F;True;
Spanish;Monolinguals;103;b;naming;b_pic_nam_103_bombero_1;bombero;6.612007926;0.047999994;0.056553288;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_badirra_1;badirra;16.7760423;0.088295977;0.095941043;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bafo_1;bafo;14.33891685;0.089954649;0.094943311;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_baijo_1;baijo;20.57181116;0.084777339;0.094489796;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bamio_1;bamio;18.46244589;0.08067572;0.088548753;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_baneja_1;baneja;12.85958848;0.047402975;0.057188209;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bantula_1;bantula;34.95779531;0.081156463;0.086145125;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bebufa_1;bebufa;8.356429971;0.073162362;0.081564626;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bejo_1;bejo;18.89485453;0.059675279;0.066462585;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bellar_1;bellar;11.33847861;0.071723356;0.076712018;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_belloda_1;belloda;11.559628;0.089488198;0.098503401;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bemÃ©l_1;bemÃ©l;14.03083587;0.067439369;0.07430839;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_berfo_1;berfo;13.93416769;0.058799941;0.06861678;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_berranpoma_1;berranpoma;19.50873836;0.107029478;0.117682118;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bifla_1;bifla;9.015696786;0.07019995;0.076984127;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bijufe_1;bijufe;6.629273927;0.064845005;0.073041203;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bizcura_1;bizcura;5.514588707;0.035291473;0.041330776;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bollopa_1;bollopa;17.61009413;0.071564626;0.076553288;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_boltaro_1;boltaro;31.81343466;0.053059595;0.062981308;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_bombaja_1;bombaja;9.562201604;0.05739229;0.062380952;F;True;
Spanish;Monolinguals;103;b;PW;b_PW_103_boÃ±a_1;boÃ±a;11.92925096;0.067664399;0.072653061;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_baile_1;baile;28.99811494;0.098790851;0.105873016;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bandera_1;bandera;8.848615952;0.09355597;0.103514739;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_barriga_1;barriga;18.20959762;0.075943194;0.085464853;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_barrio_1;barrio;28.88869804;0.060793651;0.065782313;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_basura_1;basura;17.58961838;0.062705952;0.071836735;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bata_1;bata;24.72484752;0.115626297;0.123106576;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_beber_1;beber;9.053105315;0.081160927;0.089024943;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bebida_1;bebida;18.55914347;0.078163265;0.083151927;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_beca_1;beca;21.78205015;0.115644723;0.123514739;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_belleza_1;belleza;10.69043918;0.098513753;0.106530612;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_belÃ©n_1;belÃ©n;14.78615347;0.122369137;0.131269841;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_berenjena_1;berenjena;14.1635563;0.064832479;0.073287982;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_berza_1;berza;15.38787274;0.082824734;0.09086841;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bicho_1;bicho;5.852947462;0.078682693;0.086122449;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bigote_1;bigote;9.96090358;0.077596072;0.085895692;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bizcocho_1;bizcocho;8.744568245;0.053129252;0.058117914;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_boda_1;boda;6.377601164;0.090204082;0.095192744;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bodega_1;bodega;7.855217463;0.050576899;0.055565561;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bolsillo_1;bolsillo;10.03932344;0.060461459;0.066598639;F;True;
Spanish;Monolinguals;103;b;reading;b_reading_103_bombero_1;bombero;6.340949933;0.078015281;0.090181406;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vacÃ­o_1;vacÃ­o;34.10159303;0.022868707;0.03277848;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vajilla_1;vajilla;15.88726966;0.045737414;0.062507799;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vamos_1;vamos;16.27657306;0.058180583;0.068072562;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vaquero_0;vaquero;8.358315634;0.066490907;0.073756288;F;False;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_varios_1;varios;16.33677811;0.086326531;0.091315193;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vaso_1;vaso;9.746535317;0.072176871;0.077165533;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vecino_1;vecino;10.30553983;0.060144387;0.069795918;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vela_1;vela;11.03146263;0.084045029;0.091269841;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_veloz_1;veloz;11.84868572;0.06196418;0.068253968;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vencer_1;vencer;8.239291164;0.039143576;0.046148;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_venga_0;venga;12.51668664;0.05847355;0.066984127;F;False;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_ventanilla_1;ventanilla;6.280563965;0.055263696;0.065034014;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_verano_1;verano;7.163655104;0.051199453;0.060702948;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vistazo_1;vistazo;7.038380844;0.057510229;0.065578231;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_vivienda_1;vivienda;3.88306692;0.047440956;0.051644585;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_voceo_1;voceo;11.99239977;0.060854486;0.071451247;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_voces_1;voces;6.234535414;0.10170068;0.106689342;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_volante_1;volante;26.64801207;0.038601714;0.046948031;F;True;
Spanish;Monolinguals;103;v;naming;b_pic_nam_103_volverse_1;volverse;19.86288837;0.063333333;0.068321995;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_valis_1;valis;32.08025337;0.101950569;0.111496599;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vallefo_1;vallefo;109.3781211;0.095895692;0.100884354;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_valÃ­o_1;valÃ­o;60.31877748;0.077430711;0.086666667;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_varruta_1;varruta;15.3064646;0.091492236;0.099115646;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vaties_1;vaties;22.55481793;0.036936892;0.04399093;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vaÃ±e_1;vaÃ±e;28.51942387;0.089209457;0.098526077;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_venba_1;venba;14.15252781;0.088787585;0.096621315;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_venpar_1;venpar;15.89966639;0.099982142;0.107891156;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_ventijina_1;ventijina;14.63947221;0.075261971;0.081836735;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vepa_1;vepa;13.28638896;0.094811244;0.104126984;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_verez_1;verez;13.95902909;0.069705215;0.074693878;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_verrapo_1;verrapo;8.784797563;0.03690178;0.043161517;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vetimo_1;vetimo;13.46443566;0.079096445;0.087573696;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vifio_1;vifio;16.1198017;0.106650338;0.115192744;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vilianta_1;vilianta;8.061608792;0.052345145;0.05877551;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vispulo_1;vispulo;6.782344707;0.064263039;0.069251701;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vojande_1;vojande;7.312081993;0.091405896;0.096394558;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_volgarse_1;volgarse;7.079308158;0.056760385;0.072743764;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_vopas_1;vopas;9.089128518;0.067097506;0.072086168;F;True;
Spanish;Monolinguals;103;v;PW;b_PW_103_voÃ±eo_1;voÃ±eo;5.953850057;0.079501134;0.084489796;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vacÃ­o_1;vacÃ­o;12.75225119;0.085736961;0.090725624;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vajilla_1;vajilla;44.72223724;0.065886828;0.074081633;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vamos_1;vamos;22.98021044;0.102575831;0.109433107;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vaquero_1;vaquero;35.64513548;0.075804989;0.080793651;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_varios_1;varios;25.53310342;0.116591174;0.126712018;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vaso_1;vaso;20.37849952;0.086783751;0.094036281;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vecino_1;vecino;12.45886019;0.078973459;0.089886621;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vela_1;vela;27.83099572;0.126095358;0.134172336;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_veloz_1;veloz;15.82857279;0.053760967;0.061632653;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_venga_1;venga;17.32112598;0.073660445;0.082290249;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_ventanilla_1;ventanilla;22.16793001;0.078820862;0.083809524;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_verano_1;verano;9.615275925;0.073794209;0.081405896;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vidrio_1;vidrio;6.73391892;0.067787141;0.079455782;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vistazo_1;vistazo;5.32431871;0.056502916;0.068367347;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_vivienda_1;vivienda;6.003228981;0.071525273;0.083038549;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_voceo_1;voceo;9.165971524;0.092954421;0.105328798;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_voces_1;voces;8.018969536;0.085750801;0.091746032;F;True;
Spanish;Monolinguals;103;v;reading;b_reading_103_volverse_1;volverse;16.11052986;0.047165533;0.052154195;F;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_baile_1;baile;52.15311796;0.119387755;0.124376417;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bandera_1;bandera;12.43345299;0.053582766;0.058571429;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_barriga_1;barriga;8.740456183;0.05477502;0.07170312;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_barrio_1;barrio;19.63798602;0.066689342;0.071678005;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_basura_1;basura;6.952636059;0.028439035;0.044829932;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bata_1;bata;34.03370174;0.048758268;0.059969934;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_beber_1;beber;17.59074435;0.07305675;0.086780045;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bebida_1;bebida;12.33700444;0.389025238;0.409256059;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_beca_1;beca;27.03943071;0.069099834;0.078866213;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_belleza_0;belleza;9.171387265;0.083809524;0.088798186;M;False;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_belÃ©n_1;belÃ©n;12.82714948;0.06414966;0.069138322;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_berenjena_1;berenjena;7.365464793;0.061587302;0.066575964;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_berza_1;berza;47.13608222;0.111995465;0.116984127;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bicho_1;bicho;11.0727986;0.087369615;0.092358277;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bigote_1;bigote;10.38774221;0.05674148;0.064104308;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bizcocho_0;bizcocho;4.46956567;0.026945152;0.048621032;M;False;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_boda_1;boda;14.05978732;0.101714892;0.110498866;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bodega_1;bodega;7.318850456;0.034048542;0.043605442;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bolsillo_1;bolsillo;18.52586833;0.053106576;0.058095238;M;True;
Spanish;Monolinguals;104;b;naming;b_pic_nam_104_bombero_1;bombero;10.10849386;0.193039143;0.211824905;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_badirra_1;badirra;18.20206674;0.010889037;0.026341798;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bafo_1;bafo;13.79101851;0.155284196;0.165328798;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_baijo_1;baijo;23.23467963;0.101317894;0.116654399;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bamio_1;bamio;36.62671756;0.14259383;0.161428571;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_baneja_1;baneja;8.002190722;0.120144996;0.138037585;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bantula_1;bantula;19.54046087;0.069190799;0.082721088;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bebufa_1;bebufa;5.496027301;0.112704625;0.12861678;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bejo_1;bejo;22.32630225;0.183174603;0.188163265;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bellar_1;bellar;20.36173274;0.074541925;0.090113379;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_belloda_1;belloda;19.51315381;0.108333392;0.121247166;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bemÃ©l_1;bemÃ©l;9.384402619;0.088479665;0.103650794;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_berfo_1;berfo;11.16181287;0.00695908;0.0220798;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_berranpoma_1;berranpoma;18.63808504;0.077641723;0.082630385;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bifla_1;bifla;25.69106238;0.18494424;0.195037863;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bijufe_1;bijufe;14.62353462;0.139260419;0.149977324;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bizcura_1;bizcura;16.45604448;0.088950049;0.101567078;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bollopa_1;bollopa;29.08194154;0.111519274;0.116507937;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_boltaro_1;boltaro;13.68577343;0.029650016;0.044159599;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_bombaja_1;bombaja;34.21878381;0.095889415;0.109137295;M;True;
Spanish;Monolinguals;104;b;PW;b_PW_104_boÃ±a_1;boÃ±a;24.47407968;0.127936508;0.13292517;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_baile_1;baile;10.35641829;0.065608547;0.078901888;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bandera_1;bandera;14.59432879;0.083001387;0.09185941;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_barriga_1;barriga;11.90488096;0.076510141;0.087664399;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_barrio_1;barrio;20.27555746;0.086584386;0.098027211;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_basura_1;basura;8.53990661;0.086965254;0.095422036;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bata_1;bata;25.13282199;0.079740505;0.086961451;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_beber_1;beber;8.46338512;0.101443512;0.112203859;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bebida_1;bebida;16.95988222;0.06486496;0.078843537;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_beca_1;beca;18.7717164;0.099266613;0.111457249;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_belleza_1;belleza;9.973378867;0.068354641;0.080636653;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_belÃ©n_1;belÃ©n;14.71321595;0.08634292;0.101315193;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_berenjena_1;berenjena;27.79822419;0.058871708;0.065102041;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_berza_1;berza;27.30172608;0.082093145;0.094580499;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bicho_1;bicho;18.33367647;0.047596372;0.052585034;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bigote_1;bigote;27.3787061;0.043015873;0.048004535;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bizcocho_1;bizcocho;8.416568236;0.05138322;0.056371882;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_boda_1;boda;18.92438882;0.005687292;0.016381109;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bodega_1;bodega;15.61939272;0.03755102;0.042539683;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bolsillo_1;bolsillo;76.8009741;0.007746086;0.017135779;M;True;
Spanish;Monolinguals;104;b;reading;b_reading_104_bombero_1;bombero;14.10889859;0.073064737;0.082970522;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vajilla_1;vajilla;40.53976037;0.00389487;0.012072827;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vamos_1;vamos;42.55308808;0.112420959;0.121043084;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vaquero_0;vaquero;7.640232714;0.045668934;0.050657596;M;False;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_varios_1;varios;14.15922981;0.129387755;0.134376417;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vaso_1;vaso;6.460057558;0.092018141;0.097006803;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vecino_1;vecino;12.08084578;0.010430718;0.025070322;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vela_1;vela;20.71990802;0.081860153;0.091496599;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_veloz_1;veloz;26.21921169;0.08170068;0.086689342;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vencer_1;vencer;10.62794943;0.07402055;0.087899404;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_venga_1;venga;24.78645975;0.072107448;0.081587302;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_ventanilla_1;ventanilla;27.7229548;0.003005993;0.01149259;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_verano_1;verano;10.96048152;0.058942537;0.067732426;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vidrio_1;vidrio;5.841185521;0.061391401;0.080540645;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vistazo_1;vistazo;7.022141491;0.094754786;0.105776854;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_vivienda_0;vivienda;3.106784081;0.033678332;0.048716808;M;False;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_voceo_1;voceo;12.72559671;0.066136992;0.074444444;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_voces_1;voces;11.40874966;0.055723567;0.067052154;M;True;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_volante_0;volante;12.11331858;0.066643991;0.071632653;M;False;
Spanish;Monolinguals;104;v;naming;b_pic_nam_104_volverse_1;volverse;11.31090388;0.059264231;0.072335601;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_valis_1;valis;19.44127297;0.172454012;0.187278912;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_vallefo_1;vallefo;33.86320164;0.101315193;0.106303855;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_valÃ­o_1;valÃ­o;14.87776287;0.102471655;0.107460317;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_varruta_1;varruta;13.03197598;0.142934142;0.151269841;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_vaties_1;vaties;39.60201326;0.103338845;0.11814059;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_vaÃ±e_1;vaÃ±e;14.42235363;0.161337148;0.175600907;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_venba_1;venba;16.99795841;0.127046882;0.148503401;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_venpar_1;venpar;46.50152217;0.09313452;0.110734744;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_ventijina_1;ventijina;33.2792764;0.061655329;0.066643991;M;True;
Spanish;Monolinguals;104;v;PW;b_PW_104_vepa_1;vepa;20.87183943;0.159043283;0.171972789;M;True;
