;Unnamed: 0;Language;Group;Speaker;Grapheme;Task;File;Problem;Word;Plosive_Index;VOT;Length;Gender;Fricatived
2878;2878;Spanish;Monolinguals;111;b;reading;b_reading_111_bebida;;bebida;8.04539889366951;78.50340136054967;83.4920634920735;F;False
2879;2879;Spanish;Monolinguals;111;b;reading;b_reading_111_belleza;;belleza;9.630836350227163;95.85034013605309;100.83900226757693;F;False
2880;2880;Spanish;Monolinguals;111;b;reading;b_reading_111_belÃ©n;;belén;11.456556708123314;90.63492063492615;95.62358276643579;F;False
2881;2881;Spanish;Monolinguals;111;b;reading;b_reading_111_berenjena;;berenjena;5.5952187880370285;50.13605442175617;55.12471655328;F;False
2882;2882;Spanish;Monolinguals;111;b;reading;b_reading_111_berza;;berza;8.124768219136259;64.24036281180179;69.22902494332561;F;False
2883;2883;Spanish;Monolinguals;111;b;reading;b_reading_111_bicho;;bicho;5.0652502955530725;139.41043083900695;144.39909297053075;F;False
2884;2884;Spanish;Monolinguals;111;b;reading;b_reading_111_bigote;;bigote;7.280359755186986;52.81179138322045;57.80045351474429;F;False
2885;2885;Spanish;Monolinguals;111;b;reading;b_reading_111_boda;;boda;11.641644177096719;119.115646258507;124.10430839003084;F;False
2886;2886;Spanish;Monolinguals;111;b;reading;b_reading_111_bodega;;bodega;5.9001095104079875;66.46258503400304;71.45124716552688;F;False
2887;2887;Spanish;Monolinguals;111;b;reading;b_reading_111_bolsillo;;bolsillo;6.3261020790521645;66.34920634922993;71.33786848072532;F;False
2888;2888;Spanish;Monolinguals;111;b;reading;b_reading_111_bombero;;bombero;13.355900408532145;60.00000000000227;64.9886621315261;F;False
2889;2889;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vacÃ­o;;vacío;9.120672566106805;61.40589569160993;66.3945578231293;F;False
2890;2890;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vajilla;;vajilla;12.112310353570187;66.30385487528301;71.2925170068015;F;False
2891;2891;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vamos;;vamos;16.0390956982918;87.66439909297041;92.65306122449068;F;False
2892;2892;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vaquero;;vaquero;11.601825724004259;31.30752639413004;43.1142315421056;F;False
2893;2893;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_varios;;varios;17.91053385084327;94.48979591836347;99.47845804988731;F;False
2894;2894;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vaso;;vaso;12.85353018445385;94.14965986394465;99.13832199546844;F;False
2895;2895;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vecino;;vecino;10.860468096396326;38.208616780039506;43.19727891156333;F;False
2896;2896;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vela;;vela;6.871609773421153;113.80952380952179;118.79818594101721;F;False
2897;2897;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_veloz;;veloz;13.61597997791812;58.43537414966704;63.42403628119088;F;False
2898;2898;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vencer;;vencer;13.769059608550933;77.01363179396027;90.16230063681972;F;False
2899;2899;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_venga;;venga;12.40246139487886;55.61587142867097;63.03132095248998;F;False
2900;2900;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_ventanilla;;ventanilla;6.977603132060523;30.89795496009629;44.245764102981866;F;False
2901;2901;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_verano;;verano;7.482423171113667;74.85260770974378;79.84126984126759;F;False
2902;2902;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vidrio;;vidrio;6.79947110723359;48.20491846132314;61.33786848073442;F;False
2903;2903;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vistazo;;vistazo;7.4690525648922526;81.43905864486098;93.14479201842121;F;False
2904;2904;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vivienda;;vivienda;5.442345051103756;50.95436880253601;57.51992981390685;F;False
2905;2905;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_voceo;;voceo;9.210007663802816;94.51247165532095;99.50113378684479;F;False
2906;2906;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_voces;;voces;6.9989121005478445;74.75471964937698;81.72607043513834;F;False
2907;2907;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_volante;;volante;6.766508562839997;66.75736961452118;71.74603174604499;F;False
2908;2908;Spanish;Monolinguals;111;v;naming;b_pic_nam_111_volverse;;volverse;8.448042466172195;56.03938743593061;68.89548220064512;F;False
2909;2909;Spanish;Monolinguals;111;v;PW;b_PW_111_valis;;valis;14.290024588487475;135.37414965983885;140.36281179136267;F;False
2910;2910;Spanish;Monolinguals;111;v;PW;b_PW_111_vallefo;;vallefo;9.792857116911565;42.11865790185243;48.6848072562509;F;False
2911;2911;Spanish;Monolinguals;111;v;PW;b_PW_111_valÃ­o;;valío;6.909430786793743;71.6553287981867;76.64399092968209;F;False
2912;2912;Spanish;Monolinguals;111;v;PW;b_PW_111_varruta;;varruta;16.474445068580643;83.46938775508761;88.45804988661142;F;False
2913;2913;Spanish;Monolinguals;111;v;PW;b_PW_111_vaties;;vaties;8.242640893358146;94.64852607709416;99.637188208618;F;False
2914;2914;Spanish;Monolinguals;111;v;PW;b_PW_111_vaÃ±e;;vañe;9.40399628208737;109.53225651826416;122.73827326160358;F;False
2915;2915;Spanish;Monolinguals;111;v;PW;b_PW_111_venba;;venba;7.718264036497026;98.36734693877249;103.35600907029628;F;False
2916;2916;Spanish;Monolinguals;111;v;PW;b_PW_111_venpar;;venpar;7.523765500092849;109.7959183673538;114.78458049887765;F;False
2917;2917;Spanish;Monolinguals;111;v;PW;b_PW_111_ventijina;;ventijina;10.848801529803273;71.47392290249854;76.46258503399395;F;False
2918;2918;Spanish;Monolinguals;111;v;PW;b_PW_111_vepa;;vepa;11.538872681020484;114.69387755101937;119.68253968254317;F;False
2919;2919;Spanish;Monolinguals;111;v;PW;b_PW_111_verez;;verez;5.1431389895391275;83.58276643988916;88.57142857141298;F;False
2920;2920;Spanish;Monolinguals;111;v;PW;b_PW_111_verrapo;;verrapo;6.3221203428657065;74.98866213148858;79.97732426304083;F;False
2921;2921;Spanish;Monolinguals;111;v;PW;b_PW_111_vetimo;;vetimo;10.465223365500453;88.04988662132017;93.03854875287243;F;False
2922;2922;Spanish;Monolinguals;111;v;PW;b_PW_111_vifio;;vifio;17.650075618562667;111.79138321995195;116.78004535150421;F;False
2923;2923;Spanish;Monolinguals;111;v;PW;b_PW_111_vilianta;;vilianta;15.331538711961025;164.8526077097472;169.8412698412426;F;False
2924;2924;Spanish;Monolinguals;111;v;PW;b_PW_111_vispulo;;vispulo;20.429266285356068;112.19954648527164;117.18820861676706;F;False
2925;2925;Spanish;Monolinguals;111;v;PW;b_PW_111_vojande;;vojande;4.9310986842296085;76.68934240359705;81.67800453514927;F;False
2926;2926;Spanish;Monolinguals;111;v;PW;b_PW_111_volgarse;;volgarse;6.447466875924345;94.3310657596612;99.31972789115663;F;False
2927;2927;Spanish;Monolinguals;111;v;PW;b_PW_111_vopas;;vopas;8.231190906936902;87.48299319728403;92.47165532883629;F;False
2928;2928;Spanish;Monolinguals;111;v;PW;b_PW_111_voÃ±eo;;voñeo;6.608072832533897;82.90249433105146;87.8911564626037;F;False
2929;2929;Spanish;Monolinguals;111;v;reading;b_reading_111_vacÃ­o;;vacío;12.421155242408194;94.03628117917152;99.02494331066693;F;False
2930;2930;Spanish;Monolinguals;111;v;reading;b_reading_111_vajilla;;vajilla;10.827311801036782;66.55328798183291;71.54195011338517;F;False
2931;2931;Spanish;Monolinguals;111;v;reading;b_reading_111_vamos;;vamos;9.502999369577417;96.82539682540892;101.81405895690432;F;False
2932;2932;Spanish;Monolinguals;111;v;reading;b_reading_111_vaquero;;vaquero;5.617489465250971;57.80045351474429;62.78911564629652;F;False
2933;2933;Spanish;Monolinguals;111;v;reading;b_reading_111_vaso;;vaso;11.060988226830013;101.58730158730124;106.57596371879663;F;False
2934;2934;Spanish;Monolinguals;111;v;reading;b_reading_111_vecino;;vecino;7.944584227734387;56.28117913829556;61.269841269847795;F;False
2935;2935;Spanish;Monolinguals;111;v;reading;b_reading_111_vela;;vela;4.933125075400072;99.90929705219288;104.89795918368827;F;False
2936;2936;Spanish;Monolinguals;111;v;reading;b_reading_111_veloz;;veloz;6.6246988392597626;71.45124716549844;76.43990929705069;F;False
2937;2937;Spanish;Monolinguals;111;v;reading;b_reading_111_vencer;;vencer;10.279348690368916;75.7596371882414;80.74829931973683;F;False
2938;2938;Spanish;Monolinguals;111;v;reading;b_reading_111_ventanilla;;ventanilla;12.317108035784464;42.31292517005159;47.301587301547;F;False
2939;2939;Spanish;Monolinguals;111;v;reading;b_reading_111_verano;;verano;12.644402302519401;77.70103493049874;85.99351573514014;F;False
2940;2940;Spanish;Monolinguals;111;v;reading;b_reading_111_vidrio;;vidrio;4.957590438956762;107.14285714283278;112.13151927438507;F;False
2941;2941;Spanish;Monolinguals;111;v;reading;b_reading_111_vistazo;;vistazo;6.286368704097635;83.58276643991758;88.57142857141298;F;False
2942;2942;Spanish;Monolinguals;111;v;reading;b_reading_111_vivienda;;vivienda;5.8434622932882325;31.44402261636969;44.03285739590501;F;False
2943;2943;Spanish;Monolinguals;111;v;reading;b_reading_111_voceo;;voceo;4.583807938141344;71.36054421772542;76.34920634922081;F;False
2944;2944;Spanish;Monolinguals;111;v;reading;b_reading_111_voces;;voces;9.588745162626504;90.00000000003182;94.98866213152724;F;False
2945;2945;Spanish;Monolinguals;111;v;reading;b_reading_111_volante;;volante;4.789987715092216;80.60004404813981;89.29705215422246;F;False
2946;2946;Spanish;Monolinguals;111;v;reading;b_reading_111_volverse;;volverse;6.564296663161351;85.60090702951585;90.58956916101124;F;False
2947;2947;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_baile;;baile;9.657471880996829;73.44671201814056;78.43537414965985;F;False
2948;2948;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bandera;;bandera;5.143693652642648;63.747647610901566;75.4421768707485;F;False
2949;2949;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_barriga;;barriga;14.57226714980956;9.27758303105808;17.478774497590166;F;False
2950;2950;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_barrio;;barrio;11.408171483416169;53.610793509850645;60.839002267574216;F;False
2951;2951;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_basura;;basura;6.1369202260561275;36.62710648871581;44.45874512500225;F;False
2952;2952;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bata;;bata;6.480085117209393;90.57527628140603;104.24036281179028;F;False
2953;2953;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_beber;;beber;7.850030319658729;43.24263038548892;48.2312925170092;F;False
2954;2954;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bebida;;bebida;3.8776093575143267;32.210358205517764;37.99079537917294;F;False
2955;2955;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_beca;;beca;4.9945404424329976;69.73626766065877;74.72492979216838;F;False
2956;2956;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_belleza;;belleza;9.76599037575418;56.89342403627504;61.88208616779889;F;False
2957;2957;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_belén;;belén;9.201477066697814;55.272434272424675;63.80952380951044;F;False
2958;2958;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_berenjena;;berenjena;11.255475203801419;39.34240362812603;61.16687335440928;F;False
2959;2959;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_berza;;berza;23.47196012377449;14.158700657603164;36.15685828590642;F;False
2960;2960;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bicho;;bicho;6.307879225851263;67.14285714285496;72.13151927437876;F;False
2961;2961;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bigote;;bigote;27.036135958022733;20.775732598210087;28.7750626448684;F;False
2962;2962;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bizcocho;;bizcocho;5.476983388932843;56.199936627535855;73.7868480725723;F;False
2963;2963;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_boda;;boda;11.296510570301885;78.34467120180476;83.3333333333286;F;False
2964;2964;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bodega;;bodega;8.944726250159857;70.00000000000739;74.988662131517;F;False
2965;2965;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bolsillo;;bolsillo;5.297572301465103;33.31917444100441;41.31850448766272;F;False
2966;2966;Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bombero;;bombero;14.989614758299515;32.64228662939672;37.30856248995451;F;False
2967;2967;Spanish;Monolinguals;112;b;PW;b_PW_112_badirra;;badirra;5.125852359561179;47.369614512476225;52.35827664398585;F;False
2968;2968;Spanish;Monolinguals;112;b;PW;b_PW_112_bafo;;bafo;7.9059570673175;91.56462585033864;96.55328798184826;F;False
2969;2969;Spanish;Monolinguals;112;b;PW;b_PW_112_baijo;;baijo;16.659206564009185;55.98639455782006;60.97505668932968;F;False
2970;2970;Spanish;Monolinguals;112;b;PW;b_PW_112_bamio;;bamio;7.2409779582694735;77.98185941042846;82.97052154195228;F;False
2971;2971;Spanish;Monolinguals;112;b;PW;b_PW_112_baneja;;baneja;5.335413930022228;75.32879818593584;80.31746031745969;F;False
2972;2972;Spanish;Monolinguals;112;b;PW;b_PW_112_bantula;;bantula;9.749450512537454;80.83900226758091;85.82766439909052;F;False
2973;2973;Spanish;Monolinguals;112;b;PW;b_PW_112_bebufa;;bebufa;17.114773787978347;94.64852607709416;99.637188208618;F;False
2974;2974;Spanish;Monolinguals;112;b;PW;b_PW_112_bejo;;bejo;8.679981727364893;93.8095238095258;98.7981859410496;F;False
2975;2975;Spanish;Monolinguals;112;b;PW;b_PW_112_bellar;;bellar;5.760303755685152;78.59410430839374;83.58276643991758;F;False
2976;2976;Spanish;Monolinguals;112;b;PW;b_PW_112_belloda;;belloda;8.476993039493701;70.77097505668918;75.75963718821299;F;False
2977;2977;Spanish;Monolinguals;112;b;PW;b_PW_112_bemél;;bemél;6.455450295112156;45.53287981859455;50.52154195010417;F;False
2978;2978;Spanish;Monolinguals;112;b;PW;b_PW_112_berfo;;berfo;17.278206901778216;77.30158730157655;82.29024943310037;F;False
2979;2979;Spanish;Monolinguals;112;b;PW;b_PW_112_berranpoma;;berranpoma;11.498270138762653;105.75963718819992;110.74829931972374;F;False
2980;2980;Spanish;Monolinguals;112;b;PW;b_PW_112_bifla;;bifla;21.62976075437179;12.72425206322225;19.390360435437515;F;False
2981;2981;Spanish;Monolinguals;112;b;PW;b_PW_112_bijufe;;bijufe;7.037323702940703;101.63265306124457;106.6213151927684;F;False
2982;2982;Spanish;Monolinguals;112;b;PW;b_PW_112_bizcura;;bizcura;17.420261365479142;70.56689342402933;75.55555555555317;F;False
2983;2983;Spanish;Monolinguals;112;b;PW;b_PW_112_bollopa;;bollopa;7.0186604708940665;56.167800453493996;61.15646258501784;F;False
2984;2984;Spanish;Monolinguals;112;b;PW;b_PW_112_boltaro;;boltaro;14.928745229934526;86.19047619046681;91.17913832199065;F;False
2985;2985;Spanish;Monolinguals;112;b;PW;b_PW_112_bombaja;;bombaja;12.718195278755575;72.97052154194715;77.95918367347099;F;False
2986;2986;Spanish;Monolinguals;112;b;PW;b_PW_112_boña;;boña;14.916459768592755;58.82086167798661;63.80952380951044;F;False
2987;2987;Spanish;Monolinguals;112;b;reading;b_reading_112_baile;;baile;4.76961081707787;87.52834467119898;92.5170068027228;F;False
2988;2988;Spanish;Monolinguals;112;b;reading;b_reading_112_bandera;;bandera;7.99403164216149;63.378684807247495;68.36734693877132;F;False
2989;2989;Spanish;Monolinguals;112;b;reading;b_reading_112_barriga;;barriga;3.3538924632053635;29.964888182405506;39.309661102180364;F;False
2990;2990;Spanish;Monolinguals;112;b;reading;b_reading_112_barrio;;barrio;9.486651384675085;63.06122448981455;68.04988662130995;F;False
2991;2991;Spanish;Monolinguals;112;b;reading;b_reading_112_basura;;basura;10.629948760694038;41.22448979592264;46.21315192744646;F;False
2992;2992;Spanish;Monolinguals;112;b;reading;b_reading_112_bata;;bata;8.320032784399803;61.34097795336402;73.60544217686994;F;False
2993;2993;Spanish;Monolinguals;112;b;reading;b_reading_112_beber;;beber;12.936867531806099;52.56235827664568;57.55102040816953;F;False
2994;2994;Spanish;Monolinguals;112;b;reading;b_reading_112_bebida;;bebida;7.3481767291405555;25.245221121309672;31.66975250366022;F;False
2995;2995;Spanish;Monolinguals;112;b;reading;b_reading_112_beca;;beca;8.749543148310954;75.48752834466654;80.47619047619038;F;False
2996;2996;Spanish;Monolinguals;112;b;reading;b_reading_112_belleza;;belleza;14.070255425604687;32.400424909951646;42.63038548754139;F;False
2997;2997;Spanish;Monolinguals;112;b;reading;b_reading_112_belén;;belén;15.251876949682707;69.27437641724055;74.26303854876437;F;False
2998;2998;Spanish;Monolinguals;112;b;reading;b_reading_112_berenjena;;berenjena;9.691015786336566;44.943310657600925;49.931972789096356;F;False
2999;2999;Spanish;Monolinguals;112;b;reading;b_reading_112_berza;;berza;14.066819880965395;101.08843537412326;106.07709750564709;F;False
3000;3000;Spanish;Monolinguals;112;b;reading;b_reading_112_bicho;;bicho;22.61292583608272;103.650793650786;108.63945578230982;F;False
3001;3001;Spanish;Monolinguals;112;b;reading;b_reading_112_bigote;;bigote;5.445730471546401;60.5049035923173;74.42176870748084;F;False
3002;3002;Spanish;Monolinguals;112;b;reading;b_reading_112_bizcocho;;bizcocho;3.9887488687004127;49.81859410432322;54.807256235847035;F;False
3003;3003;Spanish;Monolinguals;112;b;reading;b_reading_112_boda;;boda;7.54162341685026;80.48476864286158;89.3877551020239;F;False
3004;3004;Spanish;Monolinguals;112;b;reading;b_reading_112_bodega;;bodega;8.26342525207239;45.646258503381894;50.63492063490571;F;False
3005;3005;Spanish;Monolinguals;112;b;reading;b_reading_112_bolsillo;;bolsillo;3.2773115172208063;42.562358276626355;47.55102040815018;F;False
3006;3006;Spanish;Monolinguals;112;b;reading;b_reading_112_bombero;;bombero;15.0637527179545;58.37372794860586;65.2834467120158;F;False
3007;3007;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vacío;;vacío;17.127698366250804;66.00907029478465;70.9977324263038;F;False
3008;3008;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vajilla;;vajilla;21.374700418260318;0.10169174263374714;3.3071926057099965;F;False
3009;3009;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vamos;;vamos;5.039688281957318;37.21449385869846;48.41269841269735;F;False
3010;3010;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vaquero;;vaquero;7.826107613279389;45.71428571428271;50.702947845802974;F;False
3011;3011;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_varios;;varios;17.409731042078942;68.02721088435247;73.01587301587277;F;False
3012;3012;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vaso;;vaso;5.476917990233655;45.07321182371982;52.94784580498657;F;False
3013;3013;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vecino;;vecino;10.709591505690144;22.765669305144343;42.653061224484645;F;False
3014;3014;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vela;;vela;10.097955822306597;73.94557823129587;78.9342403628126;F;False
3015;3015;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_veloz;;veloz;20.342402593637928;53.83209510419818;59.30654545377934;F;False
3016;3016;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_vencer;;vencer;4.013719161745455;19.985694747134627;24.86025444156325;F;False
3017;3017;Spanish;Monolinguals;112;v;naming;b_pic_nam_112_venga;;venga;28.23988866563883;0.14128820797054684;7.074078546239092;F;False
